step_share,jump_ratio,step_over_gap,step_pos,path_over_gap,run,tier,prompt_id,seed,DR,Mmid,dino,clip,pix,abrupt,online
0.019068755209445953,2.5446455478668213,0.07301018387079239,0.5357142857142857,3.8287856578826904,R1,low,P01L,42,0.3995802104473114,0.2432432432432432,0.3486518859863281,0.1323038339614868,0.7487712502479553,False,False
0.01960093341767788,2.203033924102783,0.06706811487674713,0.05357142857142857,3.421679735183716,R1,low,P01L,43,0.2863529622554779,0.2882882882882883,0.1032699942588806,0.1392945051193237,0.6538048386573792,False,False
0.04663800820708275,12.604299545288086,0.2647358775138855,0.21428571428571427,5.676397323608398,R1,low,P01L,44,0.3687728941440582,0.081081081081081,0.1944012641906738,0.1329407691955566,0.7096536755561829,False,False
0.046737831085920334,6.180542945861816,0.249724879860878,0.008928571428571428,5.343099594116211,R1,low,P06L,42,0.3546831011772156,0.4414414414414414,0.9073150157928468,0.3632093667984009,0.8829370141029358,False,False
0.013348127715289593,1.4528751373291016,0.41728997230529785,0.125,31.262062072753906,R1,low,P06L,43,0.6850451231002808,0.7297297297297297,0.7185764312744141,0.1734261512756347,1.0393754243850708,False,False
0.03305713087320328,7.638660430908203,0.28053444623947144,0.21428571428571427,8.48635196685791,R1,low,P06L,44,0.2407466024160385,0.2072072072072072,0.6390891671180725,0.2878319025039673,0.8900290727615356,False,False
0.031068962067365646,3.79105281829834,0.3797970712184906,0.5892857142857143,12.224324226379395,R1,low,P09L,42,0.4399754106998443,0.4774774774774775,0.7299018502235413,0.1592835187911987,0.8672255277633667,False,False
0.022875109687447548,2.7102463245391846,0.6784648895263672,0.08035714285714286,29.659523010253906,R1,low,P09L,43,0.5956738591194153,0.1441441441441441,0.4891654849052429,0.2398167848587036,0.9043744802474976,False,False
0.03852909058332443,4.186646938323975,0.9740622043609619,0.08928571428571429,25.28121566772461,R1,low,P09L,44,0.3949073553085327,0.0,0.5432265996932983,0.2829193472862243,0.9040369391441344,False,False
0.016721030697226524,2.054314374923706,0.09676137566566467,0.24107142857142858,5.786807060241699,R1,low,P10L,42,0.3307035565376282,0.2432432432432432,0.6583950519561768,0.385000467300415,0.6680316925048828,False,False
0.020105965435504913,2.561042070388794,0.084937185049057,0.125,4.224476337432861,R1,low,P10L,43,0.263030469417572,0.2792792792792792,0.6203498840332031,0.2961295843124389,0.6476515531539917,False,False
0.025934932753443718,3.213336944580078,0.18160980939865112,0.21428571428571427,7.002516746520996,R1,low,P10L,44,0.4435485601425171,0.2342342342342342,0.5050454139709473,0.3783685564994812,0.7082663178443909,False,False
