group,clip_id,vae_swapfam,vae_lerp,vae_offchord,pix_swapfam,pix_lerp,dino_swapfam,dino_lerp
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_12405668.humanvid_7539020__s42,0.29499108323420214,0.12091064914004993,0.72198474,0.13676749255803863,0.14815590039180407,0.08432895217408114,0.2274570196859914
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_12405668.humanvid_7539020__s43,0.33361980389424134,0.13020676802147807,0.73969984,0.16004904198416608,0.1552421812621164,0.23811596306242624,0.1800349946224024
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_2402374.humanvid_7663067__s42,0.14513097896661825,0.1479237544732282,0.55718553,0.08754216626087022,0.26323537922749585,0.09118952466519246,0.27457156736174665
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_2402374.humanvid_7663067__s43,0.09097010712242033,0.4047829915863531,0.46315175,0.09371418494911535,0.49739490849870843,0.09088148003666634,0.49449223662497177
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_3795426.humanvid_7670221__s42,0.08862054381455332,0.4013898915817833,0.50646555,0.0857166521210392,0.4947084993081395,0.0827770416465771,0.4544413299181866
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_3795426.humanvid_7670221__s43,0.09690032652641066,0.3923657742044398,0.5268637,0.08483103899036405,0.49343996836772175,0.1104687127732496,0.39035520838221227
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4058810.humanvid_7682587__s42,0.1324094137943115,0.16509168094073523,0.4992674,0.047606642967621446,0.2605887157866383,0.044732720332256955,0.25233691999941604
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4058810.humanvid_7682587__s43,0.13706047746138256,0.21138041757288817,0.5358666,0.05239465061739134,0.32960940204111716,0.03483918445521768,0.31148729339541015
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4076737.humanvid_7707744__s42,0.28718570568164,0.24980048158722024,0.72655594,0.0991184693537851,0.45505901705084617,0.09951612911251943,0.4262700457707209
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4076737.humanvid_7707744__s43,0.27379584688535474,0.24130586523571776,0.72356606,0.06341643655335,0.4203931043131868,0.06425700016351824,0.42375846050281274
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4223661.humanvid_7772314__s42,0.067193824099565,0.29012394428902855,0.4192999,0.07364898325699552,0.3663743856231388,0.0923675613272597,0.3793101510909052
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4223661.humanvid_7772314__s43,0.06204524586932579,0.2689033685435574,0.41550732,0.02274782169031372,0.3325176880176653,0.026755132033798944,0.32589317355919145
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4325522.humanvid_7776745__s42,0.15363403349269222,0.1334947207453529,0.54734915,0.08780198366470765,0.22553190280883184,0.1315877177479358,0.2079838606332857
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4325522.humanvid_7776745__s43,0.22156964046124658,0.09485195477709085,0.6350587,0.13611033662789326,0.23538854831520764,0.09694403198343762,0.21331335577043098
S-GRID-F:NULLGEN,gridF_v3__davis_blackswan_rhino__s42,0.30502576342706955,0.15770071572138686,0.7881458,0.2221721719664367,0.15870623578572937,0.039039470627247615,0.2917597066972857
S-GRID-F:NULLGEN,gridF_v3__davis_blackswan_rhino__s43,0.31879758260788965,0.1582388465544497,0.7832045,0.2178994610365933,0.09320355678946175,0.058003757740453424,0.2616856316705022
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4457812.humanvid_7864986__s42,0.21355165249051522,0.11912618649610507,0.60094327,0.03683035904733363,0.2379694915634835,0.04359710950719466,0.22955118883465586
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4457812.humanvid_7864986__s43,0.270201199968309,0.06744020296096866,0.6507666,0.08646128079019481,0.2446927928684336,0.06050156671652784,0.2593151809349478
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4650062.humanvid_7884019__s42,0.17468248235457606,0.13235367876152632,0.61211705,0.04733110384905608,0.2510178538177023,0.07747719986000205,0.2137268099656048
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4650062.humanvid_7884019__s43,0.2734570753946228,0.1367781609947584,0.7383291,0.18748471904393565,0.17790179750951696,0.12296304028830711,0.24108178910254585
S-GRID-F:NULLGEN,gridF_v3__hvpair.humanvid_4734626.humanvid_7957231__s42,0.270015638133359,0.20070504705350695,0.6815616,0.20031297042980434,0.2557025229907653,0.2288172187533712,0.24616642695435415
