group,cls,clip_id,gini,offline,DR
S-PROBE:R3:high,color_rain_2,probe_r3__P16H__s44,0.8068514552884147,0.21836961831844093,0.16407106412740444
S-PROBE:R3:high,color_rain_0,probe_r3__P17H__s42,0.8275952381246467,0.21048429586671402,0.19424392268438895
S-PROBE:R3:high,color_rain_0,probe_r3__P17H__s43,0.898178025732161,0.16216650339070207,0.1588133749059395
S-PROBE:R3:high,color_rain_0,probe_r3__P17H__s44,0.8521101401324052,0.17069544122803482,0.1279111475263603
S-PROBE:R3:high,earth_element_6,probe_r3__P18H__s42,0.6592532781248075,0.31007304740385355,0.3106905393690248
S-PROBE:R3:high,earth_element_6,probe_r3__P18H__s43,0.7071460966629051,0.35399645893207404,0.33276559799735905
S-PROBE:R3:high,earth_element_6,probe_r3__P18H__s44,0.7187158791253756,0.28742395477922156,0.24075881980891786
S-PROBE:R3:high,earth_element_4,probe_r3__P19H__s42,0.8475826043686472,0.14834013001708496,0.10056774866587362
S-PROBE:R3:high,earth_element_4,probe_r3__P19H__s43,0.879101866676685,0.1822127699771954,0.12401581794386507
S-PROBE:R3:high,earth_element_4,probe_r3__P19H__s44,0.7529566861339001,0.3731385908819745,0.28262037989349453
S-PROBE:R3:high,train_rush_1,probe_r3__P20H__s42,0.8415000474071856,0.21051701229838576,0.18226475682224036
S-PROBE:R3:high,train_rush_1,probe_r3__P20H__s43,0.7260457486633254,0.3373569389351554,0.2972977543486083
S-PROBE:R3:high,train_rush_1,probe_r3__P20H__s44,0.5981256336483822,0.3698295515175516,0.36113759200081275
S-PROBE:R3:high,train_rush_0,probe_r3__P21H__s42,0.8667131598069866,0.21910607543557767,0.2167291961905139
S-PROBE:R3:high,train_rush_0,probe_r3__P21H__s43,0.922523317076102,0.13398301848916702,0.06189628092441597
S-PROBE:R3:high,train_rush_0,probe_r3__P21H__s44,0.9505536785061683,0.14135487640841427,0.1515561567340565
S-PROBE:R3:high,money_rain_3,probe_r3__P22H__s42,0.7698587108775392,0.28194920860994627,0.28507120886546544
S-PROBE:R3:high,money_rain_3,probe_r3__P22H__s43,0.8273757561976993,0.28151563841588395,0.22282704134312903
S-PROBE:R3:high,money_rain_3,probe_r3__P22H__s44,0.8467975024856649,0.20453107018529088,0.21829176959686075
S-PROBE:R3:high,glitch_1,probe_r3__P23H__s42,0.8946721926422054,0.2097201948833174,0.1858397672055652
S-PROBE:R3:high,glitch_1,probe_r3__P23H__s43,0.8611998938141543,0.2157119984084212,0.23460297570783406
S-PROBE:R3:high,glitch_1,probe_r3__P23H__s44,0.8510888797193394,0.15732078489469467,0.11522285450184387
S-PROBE:R3:high,acid_0,probe_r3__P24H__s42,0.9156872230613371,0.14062802084081222,0.13005390818457632
S-PROBE:R3:high,acid_0,probe_r3__P24H__s43,0.8603199455171222,0.21057688289308865,0.12070696755718843
S-PROBE:R3:high,acid_0,probe_r3__P24H__s44,0.8738920268423533,0.1954792384821489,0.1296067506902458
S-PROBE:R3:high,luminous_gaze_3,probe_r3__P25H__s42,0.9359195235788094,0.1461408595764298,0.14906308282064465
S-PROBE:R3:high,luminous_gaze_3,probe_r3__P25H__s43,0.8062602132864265,0.2106373097166111,0.1369852924008218
S-PROBE:R3:high,luminous_gaze_3,probe_r3__P25H__s44,0.9162970402109871,0.15424763418848325,0.11007118664557458
S-PROBE:R3:high,saint_glow_3,probe_r3__P26H__s42,0.8268366613327631,0.15223604020505455,0.10499920548458459
S-PROBE:R3:high,saint_glow_3,probe_r3__P26H__s43,0.7552205245228938,0.22366362029296663,0.1850496509745007
S-PROBE:R3:high,saint_glow_3,probe_r3__P26H__s44,0.884430155289879,0.14723340862228035,0.11532429556591049
S-PROBE:R3:high,live_concert_4,probe_r3__P27H__s42,0.7381700217384579,0.3109562195795814,0.22318787411999017
S-PROBE:R3:high,live_concert_4,probe_r3__P27H__s43,0.9072545403702348,0.2316851528752582,0.18378989053783684
S-PROBE:R3:high,live_concert_4,probe_r3__P27H__s44,0.8291865355027412,0.28087296322867505,0.29614980521753276
S-PROBE:R3:high,animalization_0,probe_r3__P28H__s42,0.8524535182378701,0.21644098552756935,0.15622294610465237
S-PROBE:R3:high,animalization_0,probe_r3__P28H__s43,0.9091069437225485,0.16708882438508815,0.12998217104417203
S-PROBE:R3:high,animalization_0,probe_r3__P28H__s44,0.8134570779214714,0.2694552792592146,0.20479460204357203
S-PROBE:R3:high,shadow_3,probe_r3__P29H__s42,0.9503854618554348,0.10033109253100538,0.04996625711614229
S-PROBE:R3:high,shadow_3,probe_r3__P29H__s43,0.8039390888116316,0.24304591187691996,0.24245174113905377
S-PROBE:R3:high,shadow_3,probe_r3__P29H__s44,0.8880034176256517,0.2049485730675233,0.14571674238829604
S-PROBE:R3:high,gas_transformation_1,probe_r3__P30H__s42,0.9594987855250801,0.10509771062009635,0.11457045115520771
S-PROBE:R3:high,gas_transformation_1,probe_r3__P30H__s43,0.8494458535177902,0.1726723279391495,0.1516296512349085
S-PROBE:R3:high,gas_transformation_1,probe_r3__P30H__s44,0.8030718915722823,0.20215759957913138,0.1952103542745577
S-PROBE:R1:high,wireframe_7,probe__P01H__wireframe_7__s42,0.7097273355439462,0.4039213419660523,0.24226261712983196
S-PROBE:R1:high,wireframe_7,probe__P01H__wireframe_7__s43,0.6921090086081394,0.46805082826849087,0.30846745006799353
S-PROBE:R1:high,wireframe_7,probe__P01H__wireframe_7__s44,0.7022149692264568,0.4078372286670557,0.25776262114769866
S-PROBE:R1:high,super_fast_run_10,probe__P02H__super_fast_run_10__s42,0.7993788057802889,0.2939068173289569,0.2996174925306046
S-PROBE:R1:high,super_fast_run_10,probe__P02H__super_fast_run_10__s43,0.7695910536247739,0.32437024246619356,0.2601101802985511
S-PROBE:R1:high,super_fast_run_10,probe__P02H__super_fast_run_10__s44,0.6664009183956605,0.31422536841771265,0.20973768504082083
S-PROBE:R1:high,portal_1,probe__P03H__portal_1__s42,0.5393083566559065,0.6176989893605443,0.727250844599413
S-PROBE:R1:high,portal_1,probe__P03H__portal_1__s43,0.553236648638904,0.6029141522575513,0.5571552568420407
S-PROBE:R1:high,portal_1,probe__P03H__portal_1__s44,0.58072980443716,0.6461932158519487,0.7050576122315833
S-PROBE:R1:high,portal_10,probe__P04H__portal_10__s42,0.5371543309684472,0.5417170887616174,0.5159774330250011
S-PROBE:R1:high,portal_10,probe__P04H__portal_10__s43,0.5561800034537658,0.5829252711039896,0.6526718332133709
S-PROBE:R1:high,portal_10,probe__P04H__portal_10__s44,0.551739353225323,0.5458571323765508,0.5766023307247548
S-PROBE:R1:high,explosion_1,probe__P05H__explosion_1__s42,0.6138372433434163,0.5032860820011236,0.5252565915352522
S-PROBE:R1:high,explosion_1,probe__P05H__explosion_1__s43,0.6130621280002297,0.504126821925657,0.42642314297972084
S-PROBE:R1:high,explosion_1,probe__P05H__explosion_1__s44,0.6435691555920442,0.5461289397964557,0.7407243253350293
S-PROBE:R1:high,explosion_0,probe__P06H__explosion_0__s42,0.6163880140656031,0.46035172734301893,0.5726628821875236
S-PROBE:R1:high,explosion_0,probe__P06H__explosion_0__s43,0.747525731907708,0.28975073399501616,0.260422705759942
S-PROBE:R1:high,explosion_0,probe__P06H__explosion_0__s44,0.6711033564093309,0.32709601514116915,0.2348482177513278
S-PROBE:R1:high,plasma_explosion_2,probe__P07H__plasma_explosion_2__s42,0.691298470445376,0.33792744300562694,0.24766697326004236
S-PROBE:R1:high,plasma_explosion_2,probe__P07H__plasma_explosion_2__s43,0.7174078811797575,0.3556835836086521,0.33101055133338325
S-PROBE:R1:high,plasma_explosion_2,probe__P07H__plasma_explosion_2__s44,0.6610301836296602,0.3917227907661006,0.2500898801929641
S-PROBE:R1:high,point_cloud_1,probe__P08H__point_cloud_1__s42,0.6409248348348824,0.3549714037315188,0.29425444534135314
S-PROBE:R1:high,point_cloud_1,probe__P08H__point_cloud_1__s43,0.732480712807245,0.42078810979097453,0.38910525931257256
S-PROBE:R1:high,point_cloud_1,probe__P08H__point_cloud_1__s44,0.6901586721152617,0.40652117532174914,0.2870636713107207
S-PROBE:R1:high,point_cloud_0,probe__P09H__point_cloud_0__s42,0.6781374113190752,0.6533590651335415,0.7765869989981076
S-PROBE:R1:high,point_cloud_0,probe__P09H__point_cloud_0__s43,0.7391291148522272,0.5816166416948856,0.7160412398016205
S-PROBE:R1:high,point_cloud_0,probe__P09H__point_cloud_0__s44,0.568475646527205,0.6090346825729498,0.7497028717747041
S-PROBE:R1:high,monstrosity_0,probe__P10H__monstrosity_0__s42,0.6416609649505476,0.5468372194296769,0.6870750849280719
S-PROBE:R1:high,monstrosity_0,probe__P10H__monstrosity_0__s43,0.6442103088529647,0.43742646378889277,0.3593437812285076
S-PROBE:R1:high,monstrosity_0,probe__P10H__monstrosity_0__s44,0.612503662928712,0.48134663160341223,0.5680723696076218
S-PROBE:R1:high,water_element_3,probe__P11H__water_element_3__s42,0.6577384738355669,0.44680408448359643,0.2983320528103069
S-PROBE:R1:high,water_element_3,probe__P11H__water_element_3__s43,0.6716947199630259,0.4178611554686219,0.2960540118010567
S-PROBE:R1:high,water_element_3,probe__P11H__water_element_3__s44,0.6319270819084859,0.5017278195205321,0.6216173817748532
S-PROBE:R1:high,water_element_4,probe__P12H__water_element_4__s42,0.637677569020936,0.47579663717618825,0.29594754552809444
S-PROBE:R1:high,water_element_4,probe__P12H__water_element_4__s43,0.6839834302688061,0.3520700974844222,0.2259671593989046
S-PROBE:R1:high,water_element_4,probe__P12H__water_element_4__s44,0.6073265552494742,0.4196076548184348,0.39880351197317576
S-PROBE:R1:high,northern_lights_0,probe__P13H__northern_lights_0__s42,0.7220509342667609,0.3597095206872996,0.23556173363922447
S-PROBE:R1:high,northern_lights_0,probe__P13H__northern_lights_0__s43,0.6429588533191382,0.3477508857092398,0.2114544443525892
S-PROBE:R1:high,northern_lights_0,probe__P13H__northern_lights_0__s44,0.7359038796818802,0.2583752542534815,0.19578728481374943
S-PROBE:R1:high,fire_element_2,probe__P14H__fire_element_2__s42,0.7029072274157586,0.3295338743503772,0.25746133399880944
S-PROBE:R1:high,fire_element_2,probe__P14H__fire_element_2__s43,0.5727841139528749,0.4882233340431677,0.6026479997905078
S-PROBE:R1:high,fire_element_2,probe__P14H__fire_element_2__s44,0.7090343025526415,0.40188084738025776,0.2704345438374291
S-PROBE:R1:high,fire_element_3,probe__P15H__fire_element_3__s42,0.6606500113384828,0.40610313269048204,0.39447932473752645
S-PROBE:R1:high,fire_element_3,probe__P15H__fire_element_3__s43,0.5712706426104717,0.47080136967719033,0.5458387585882205
S-PROBE:R1:high,fire_element_3,probe__P15H__fire_element_3__s44,0.630812037354894,0.43575836465984175,0.4415606516279006
S-PROBE:R1:high,color_rain_2,probe__P16H__color_rain_2__s42,0.8597997187565878,0.1645763993589939,0.11961126739649951
S-PROBE:R1:high,color_rain_2,probe__P16H__color_rain_2__s43,0.8165256928356597,0.26189128737621736,0.2799719205164704
S-PROBE:R1:high,color_rain_2,probe__P16H__color_rain_2__s44,0.7876479166352572,0.23804918148958962,0.18620082814488717
S-PROBE:R1:high,color_rain_0,probe__P17H__color_rain_0__s42,0.7857402504421054,0.3285362335152758,0.17658342907672733
S-PROBE:R1:high,color_rain_0,probe__P17H__color_rain_0__s43,0.7536680494611172,0.3043492515647949,0.16096001673308216
S-PROBE:R1:high,color_rain_0,probe__P17H__color_rain_0__s44,0.7207458577115267,0.3861092599379464,0.2309626667406774
S-PROBE:R1:high,earth_element_6,probe__P18H__earth_element_6__s42,0.6261872526194199,0.4584960380122475,0.4228063963230357
S-PROBE:R1:high,earth_element_6,probe__P18H__earth_element_6__s43,0.65189519437575,0.39766267303713354,0.31633790266814826
S-PROBE:R1:high,earth_element_6,probe__P18H__earth_element_6__s44,0.5423852974386829,0.5196641289161104,0.5176285719551331
S-PROBE:R1:high,earth_element_4,probe__P19H__earth_element_4__s42,0.6547461330325763,0.3455635855288481,0.2722251932994743
S-PROBE:R1:high,earth_element_4,probe__P19H__earth_element_4__s43,0.6602442700038553,0.42758939123499445,0.48155501240344106
S-PROBE:R1:high,earth_element_4,probe__P19H__earth_element_4__s44,0.5347309529508264,0.513410782136385,0.5585581783935686
S-PROBE:R1:high,train_rush_1,probe__P20H__train_rush_1__s42,0.7853134521543139,0.30643107578457557,0.1595173690767737
S-PROBE:R1:high,train_rush_1,probe__P20H__train_rush_1__s43,0.6816159586182999,0.4559700224638885,0.4755433714876381
S-PROBE:R1:high,train_rush_1,probe__P20H__train_rush_1__s44,0.619875407857557,0.427846639916541,0.35355994360258686
S-PROBE:R1:high,train_rush_0,probe__P21H__train_rush_0__s42,0.7288122399322308,0.33542193331815806,0.296495742827993
S-PROBE:R1:high,train_rush_0,probe__P21H__train_rush_0__s43,0.725456865288691,0.35635171684235223,0.10182380044432311
S-PROBE:R1:high,train_rush_0,probe__P21H__train_rush_0__s44,0.7752084667884478,0.39127041541690327,0.15146366588111068
S-PROBE:R1:high,money_rain_3,probe__P22H__money_rain_3__s42,0.6065522601648239,0.32884107939575746,0.3080005349965184
S-PROBE:R1:high,money_rain_3,probe__P22H__money_rain_3__s43,0.6774764936209354,0.3105280683993861,0.20542939341006103
S-PROBE:R1:high,money_rain_3,probe__P22H__money_rain_3__s44,0.6510965239479145,0.32990640950301836,0.22100346059530265
S-PROBE:R1:high,glitch_1,probe__P23H__glitch_1__s42,0.5742473449089889,0.5338843163930281,0.5963425220526899
S-PROBE:R1:high,glitch_1,probe__P23H__glitch_1__s43,0.5280168144224628,0.5609740192885818,0.6905998678647871
S-PROBE:R1:high,glitch_1,probe__P23H__glitch_1__s44,0.6223317985578387,0.605170728761671,0.8026168768778192
S-PROBE:R1:high,acid_0,probe__P24H__acid_0__s42,0.6730781358693521,0.49145568785727395,0.5866642526254153
S-PROBE:R1:high,acid_0,probe__P24H__acid_0__s43,0.7509486797951752,0.33495194489369645,0.1932116582226345
S-PROBE:R1:high,acid_0,probe__P24H__acid_0__s44,0.6804657499251867,0.4212287383763106,0.312634040519057
S-PROBE:R1:high,luminous_gaze_3,probe__P25H__luminous_gaze_3__s42,0.7221283088567041,0.4188156347171401,0.19940568571449338
S-PROBE:R1:high,luminous_gaze_3,probe__P25H__luminous_gaze_3__s43,0.6845780561931427,0.4178203043661682,0.3003451521099365
S-PROBE:R1:high,luminous_gaze_3,probe__P25H__luminous_gaze_3__s44,0.7112829406783028,0.39172067242536135,0.17294412298052314
S-PROBE:R1:high,saint_glow_3,probe__P26H__saint_glow_3__s42,0.7152419593345691,0.3750111468161863,0.18024722847670882
S-PROBE:R1:high,saint_glow_3,probe__P26H__saint_glow_3__s43,0.5644421586080604,0.48637573699058534,0.5634021739946087
S-PROBE:R1:high,saint_glow_3,probe__P26H__saint_glow_3__s44,0.5536985076145953,0.5209179310545192,0.623986722770289
S-PROBE:R1:high,live_concert_4,probe__P27H__live_concert_4__s42,0.6284438771216407,0.47931089540607685,0.49509358387672686
S-PROBE:R1:high,live_concert_4,probe__P27H__live_concert_4__s43,0.6777098186594364,0.3664775236551336,0.4618301558095233
S-PROBE:R1:high,live_concert_4,probe__P27H__live_concert_4__s44,0.7052311312533981,0.4232176791598768,0.37891300559393565
S-PROBE:R1:high,animalization_0,probe__P28H__animalization_0__s42,0.6702109862587571,0.35121528146799863,0.3196160726287711
S-PROBE:R1:high,animalization_0,probe__P28H__animalization_0__s43,0.6986863468593765,0.28606309044025974,0.21733013019606504
S-PROBE:R1:high,animalization_0,probe__P28H__animalization_0__s44,0.6918001119636301,0.3578865461607294,0.18110321904885984
S-PROBE:R1:high,shadow_3,probe__P29H__shadow_3__s42,0.6610222782654089,0.3374550544828326,0.2969345399723348
S-PROBE:R1:high,shadow_3,probe__P29H__shadow_3__s43,0.747508970266491,0.30432818185774724,0.23276626804136466
S-PROBE:R1:high,shadow_3,probe__P29H__shadow_3__s44,0.8115529015219352,0.318916012052492,0.19664101137979967
S-PROBE:R1:high,gas_transformation_1,probe__P30H__gas_transformation_1__s42,0.730569517552176,0.23387526122181765,0.11060482265790324
S-PROBE:R1:high,gas_transformation_1,probe__P30H__gas_transformation_1__s43,0.6579555614021317,0.2733740253042089,0.15755215502458994
S-PROBE:R1:high,gas_transformation_1,probe__P30H__gas_transformation_1__s44,0.619128621799603,0.2898294307105276,0.19451294806343888
S-PROBE:R2:high,wireframe_7,probe_r2__P01H__s42,0.670895949616622,0.42941007704109124,0.2122638727706464
S-PROBE:R2:high,wireframe_7,probe_r2__P01H__s43,0.6263073096801641,0.41050753950164265,0.23991097389187513
S-PROBE:R2:high,wireframe_7,probe_r2__P01H__s44,0.7073333437989155,0.38414794064724245,0.24399236804266045
S-PROBE:R2:high,super_fast_run_10,probe_r2__P02H__s42,0.8388342305513392,0.23013903598300575,0.2434319000085685
S-PROBE:R2:high,super_fast_run_10,probe_r2__P02H__s43,0.786679038264422,0.245126465994165,0.20768010955855545
S-PROBE:R2:high,super_fast_run_10,probe_r2__P02H__s44,0.6565747468083891,0.3325268132872393,0.24550449157394538
S-PROBE:R2:high,portal_1,probe_r2__P03H__s42,0.5602408923784536,0.5750483725422678,0.6790916178831592
S-PROBE:R2:high,portal_1,probe_r2__P03H__s43,0.5785646186480287,0.5939969464910984,0.6426592996661082
S-PROBE:R2:high,portal_1,probe_r2__P03H__s44,0.6114389715312467,0.5501202129762464,0.5132050946686688
S-PROBE:R2:high,portal_10,probe_r2__P04H__s42,0.6118801477747762,0.5321632607113341,0.5214864382571796
S-PROBE:R2:high,portal_10,probe_r2__P04H__s43,0.6103233268903541,0.47815040566998956,0.5944517524215567
S-PROBE:R2:high,portal_10,probe_r2__P04H__s44,0.6215675172951374,0.487516324244578,0.5553812425672838
S-PROBE:R2:high,explosion_1,probe_r2__P05H__s42,0.6161161318881259,0.4639255762658863,0.4227331652156814
S-PROBE:R2:high,explosion_1,probe_r2__P05H__s43,0.6415599525744395,0.48652536576304634,0.3898400981059562
S-PROBE:R2:high,explosion_1,probe_r2__P05H__s44,0.7411814449059395,0.41050573653619915,0.21196101386377286
S-PROBE:R2:high,explosion_0,probe_r2__P06H__s42,0.7458609923103741,0.4889392649619223,0.5795213735848288
S-PROBE:R2:high,explosion_0,probe_r2__P06H__s43,0.8046042766381429,0.2529793608375972,0.2338678458149731
S-PROBE:R2:high,explosion_0,probe_r2__P06H__s44,0.7175498242992906,0.336445671296862,0.2669395986635382
S-PROBE:R2:high,plasma_explosion_2,probe_r2__P07H__s42,0.7325812558814362,0.31369442764390243,0.1943763606752983
S-PROBE:R2:high,plasma_explosion_2,probe_r2__P07H__s43,0.7836630334782262,0.2939408728482679,0.16549550409343655
S-PROBE:R2:high,plasma_explosion_2,probe_r2__P07H__s44,0.6759258607880843,0.38580342075043944,0.23345127833242738
S-PROBE:R2:high,point_cloud_1,probe_r2__P08H__s42,0.7699342528698425,0.351986403895092,0.2985981743639018
S-PROBE:R2:high,point_cloud_1,probe_r2__P08H__s43,0.7516716511474577,0.4182933823842937,0.3076606200337007
S-PROBE:R2:high,point_cloud_1,probe_r2__P08H__s44,0.7433552800397065,0.36198171000243684,0.17560422951247948
S-PROBE:R2:high,point_cloud_0,probe_r2__P09H__s42,0.7526807672854292,0.44724894405160076,0.6860945581146187
S-PROBE:R2:high,point_cloud_0,probe_r2__P09H__s43,0.6398290165427722,0.5114543265908064,0.674422993289817
S-PROBE:R2:high,point_cloud_0,probe_r2__P09H__s44,0.699632996515479,0.4288751946836892,0.6538384253958159
S-PROBE:R2:high,monstrosity_0,probe_r2__P10H__s42,0.6274191245092564,0.5395998750497656,0.7012668135680751
S-PROBE:R2:high,monstrosity_0,probe_r2__P10H__s43,0.6867176041365601,0.38665033586782366,0.24190198981985478
S-PROBE:R2:high,monstrosity_0,probe_r2__P10H__s44,0.6075896441590669,0.44418288852056753,0.4590956342862025
S-PROBE:R2:high,water_element_3,probe_r2__P11H__s42,0.7091191698996979,0.4724793132419172,0.36987760359771815
S-PROBE:R2:high,water_element_3,probe_r2__P11H__s43,0.6135832914543828,0.48002901617688765,0.4974109140934554
S-PROBE:R2:high,water_element_3,probe_r2__P11H__s44,0.7248152554337837,0.4024738701146416,0.21099113814541678
S-PROBE:R2:high,water_element_4,probe_r2__P12H__s42,0.7150392269405741,0.41143780510231465,0.2628789369637793
S-PROBE:R2:high,water_element_4,probe_r2__P12H__s43,0.711497891113922,0.37469536442187573,0.254469232349793
S-PROBE:R2:high,water_element_4,probe_r2__P12H__s44,0.5614105281108277,0.41656448628512305,0.3921060564123099
S-PROBE:R2:high,northern_lights_0,probe_r2__P13H__s42,0.7602810293664013,0.3112321766647307,0.26931526036839937
S-PROBE:R2:high,northern_lights_0,probe_r2__P13H__s43,0.6639270688691503,0.3687405614528693,0.24896590679061653
S-PROBE:R2:high,northern_lights_0,probe_r2__P13H__s44,0.868632016617968,0.1979504010564327,0.14816361169930645
S-PROBE:R2:high,fire_element_2,probe_r2__P14H__s42,0.7014291746727879,0.30933382881096116,0.31351794117510123
S-PROBE:R2:high,fire_element_2,probe_r2__P14H__s43,0.6037044109424405,0.47301037293686304,0.5004869036346373
S-PROBE:R2:high,fire_element_2,probe_r2__P14H__s44,0.6641188797794202,0.3941365631393655,0.34975303048145584
S-PROBE:R2:high,fire_element_3,probe_r2__P15H__s42,0.6238126273568463,0.42929987905378303,0.5045665172492175
S-PROBE:R2:high,fire_element_3,probe_r2__P15H__s43,0.5518608852710545,0.4796192626217268,0.6032808989025913
S-PROBE:R2:high,fire_element_3,probe_r2__P15H__s44,0.6183901420689075,0.425735304511896,0.5339720330061071
S-PROBE:R2:high,color_rain_2,probe_r2__P16H__s42,0.8881458977596286,0.13639585787678377,0.06429722253809358
S-PROBE:R2:high,color_rain_2,probe_r2__P16H__s43,0.771743518944235,0.3115499176441031,0.3083734451749015
S-PROBE:R2:high,color_rain_2,probe_r2__P16H__s44,0.7911381733743492,0.22499850748967098,0.17233685741133525
S-PROBE:R2:high,color_rain_0,probe_r2__P17H__s42,0.7779214550811888,0.36180320012254474,0.19035775332253868
S-PROBE:R2:high,color_rain_0,probe_r2__P17H__s43,0.7401444056434658,0.28784601654295705,0.1713737111744651
S-PROBE:R2:high,color_rain_0,probe_r2__P17H__s44,0.7409240608476326,0.33249908613432394,0.12653659732669087
S-PROBE:R2:high,earth_element_6,probe_r2__P18H__s42,0.5751661900623648,0.475646265010813,0.4326147026713931
S-PROBE:R2:high,earth_element_6,probe_r2__P18H__s43,0.6334311623177173,0.38712257119553095,0.3132740579988972
S-PROBE:R2:high,earth_element_6,probe_r2__P18H__s44,0.44394800722075267,0.5524161601341441,0.5081782969856655
S-PROBE:R2:high,earth_element_4,probe_r2__P19H__s42,0.6256298069083861,0.46824409288135144,0.5561558871018596
S-PROBE:R2:high,earth_element_4,probe_r2__P19H__s43,0.6584767930914386,0.4022644357583251,0.35834376181769934
S-PROBE:R2:high,earth_element_4,probe_r2__P19H__s44,0.622086102900288,0.5594239764479141,0.6993320734503874
S-PROBE:R2:high,train_rush_1,probe_r2__P20H__s42,0.7645350435501899,0.27512541388439504,0.1881546140023284
S-PROBE:R2:high,train_rush_1,probe_r2__P20H__s43,0.633092290060409,0.4383259949892999,0.3527494636800528
S-PROBE:R2:high,train_rush_1,probe_r2__P20H__s44,0.6137006303693977,0.4673431972647268,0.41528062131205856
S-PROBE:R2:high,train_rush_0,probe_r2__P21H__s42,0.7902678025728753,0.29123780829405377,0.25926955411007724
S-PROBE:R2:high,train_rush_0,probe_r2__P21H__s43,0.8080067090785372,0.289559090273096,0.07589734714290647
S-PROBE:R2:high,train_rush_0,probe_r2__P21H__s44,0.7214607369323993,0.38210237198591834,0.16730647657158448
S-PROBE:R2:high,money_rain_3,probe_r2__P22H__s42,0.602011785049964,0.39579801016437344,0.3052146891839178
S-PROBE:R2:high,money_rain_3,probe_r2__P22H__s43,0.7192961431098004,0.41206857573112576,0.23961354519846623
S-PROBE:R2:high,money_rain_3,probe_r2__P22H__s44,0.7145776290681238,0.2854541322460007,0.24863772076222362
S-PROBE:R2:high,glitch_1,probe_r2__P23H__s42,0.5831218666610285,0.4681148002989473,0.4564138390486484
S-PROBE:R2:high,glitch_1,probe_r2__P23H__s43,0.6295890110741491,0.5047074241562085,0.5485063970321695
S-PROBE:R2:high,glitch_1,probe_r2__P23H__s44,0.6576934485304038,0.44159539248878643,0.34067687638555905
S-PROBE:R2:high,acid_0,probe_r2__P24H__s42,0.7109743268455102,0.4831201512589601,0.5101912820008677
S-PROBE:R2:high,acid_0,probe_r2__P24H__s43,0.7442434138812257,0.3206737682116007,0.14843713486211563
S-PROBE:R2:high,acid_0,probe_r2__P24H__s44,0.6704593936115626,0.4256967849944945,0.21624430405430217
S-PROBE:R2:high,luminous_gaze_3,probe_r2__P25H__s42,0.7692568756746745,0.39985819234528175,0.1517740769870666
S-PROBE:R2:high,luminous_gaze_3,probe_r2__P25H__s43,0.7528182157683365,0.3920469939795134,0.21762696975131696
S-PROBE:R2:high,luminous_gaze_3,probe_r2__P25H__s44,0.7531510491775864,0.37571684209352585,0.14543226247748242
S-PROBE:R2:high,saint_glow_3,probe_r2__P26H__s42,0.7349692613507193,0.3356540346301138,0.14925987630571358
S-PROBE:R2:high,saint_glow_3,probe_r2__P26H__s43,0.6023772022835592,0.4949000276277284,0.5159658915175678
S-PROBE:R2:high,saint_glow_3,probe_r2__P26H__s44,0.6600030538687178,0.4165645931157965,0.3739802383578406
S-PROBE:R2:high,live_concert_4,probe_r2__P27H__s42,0.7588941189095053,0.43891878963750586,0.30846528900203596
S-PROBE:R2:high,live_concert_4,probe_r2__P27H__s43,0.6800792901377044,0.40858716142746343,0.35705313388395155
S-PROBE:R2:high,live_concert_4,probe_r2__P27H__s44,0.6863750687979513,0.4524736597609533,0.39866815919668047
S-PROBE:R2:high,animalization_0,probe_r2__P28H__s42,0.7934730692739262,0.38606450956843447,0.3071216696558011
S-PROBE:R2:high,animalization_0,probe_r2__P28H__s43,0.5273531367803754,0.3842151165810362,0.41521310825982943
S-PROBE:R2:high,animalization_0,probe_r2__P28H__s44,0.6588577613886981,0.39248028186703565,0.2954043733790185
S-PROBE:R2:high,shadow_3,probe_r2__P29H__s42,0.7505223776960703,0.3845933722259255,0.3093407230451704
S-PROBE:R2:high,shadow_3,probe_r2__P29H__s43,0.7502588647939403,0.29873948055803656,0.24521662736006022
S-PROBE:R2:high,shadow_3,probe_r2__P29H__s44,0.8393079537706023,0.20278104234897906,0.16454330042869764
S-PROBE:R2:high,gas_transformation_1,probe_r2__P30H__s42,0.7171824933146969,0.22646771984475697,0.13237749767766094
S-PROBE:R2:high,gas_transformation_1,probe_r2__P30H__s43,0.6684988816508755,0.24390120136139198,0.15831475919915738
S-PROBE:R2:high,gas_transformation_1,probe_r2__P30H__s44,0.6241649682145021,0.29947856205747553,0.2336222570002866
S-PROBE:R3:inplace,wireframe_7,probe_r3__P01L__s42,0.545839760758799,0.38403597323720307,0.4299449513716684
S-PROBE:R3:inplace,wireframe_7,probe_r3__P01L__s43,0.464816326864812,0.6070767500670203,0.6351316581409296
S-PROBE:R3:inplace,wireframe_7,probe_r3__P01L__s44,0.6108794824919581,0.48227332756516417,0.49899137726151155
S-PROBE:R3:inplace,explosion_0,probe_r3__P06L__s42,0.7207604784134605,0.33710160417668705,0.3094518178965124
S-PROBE:R3:inplace,explosion_0,probe_r3__P06L__s43,0.5465933611217235,0.48896575195641484,0.4745357404517698
S-PROBE:R3:inplace,explosion_0,probe_r3__P06L__s44,0.5041484291217688,0.43963946284026717,0.35957572706019225
S-PROBE:R3:inplace,point_cloud_0,probe_r3__P09L__s42,0.6655217053217413,0.5669023238029971,0.67865426831384
S-PROBE:R3:inplace,point_cloud_0,probe_r3__P09L__s43,0.6893001324855001,0.35043046897841756,0.3628303371492648
